Dialogue_ID,Utterance_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,Predicted_Emotion,Reasoning,raw_output
96,19,96_19,Monica,"Oh, um, Chandler?",neutral,neutral,"neutral tone, asking for help","{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone, asking for a common item""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone, asking for clarification""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"
96,20,96_20,Monica,"Y'know, the-the old Monica would-would remind you to scrub that Teflon pan with a plastic brush...But I'm not gonna do that.",neutral,sadness,sensing a negative emotion in Monica's tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone, asking for a common item""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone, asking for clarification""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"
99,0,99_0,Joey,What cha doing?,neutral,neutral,neutral inquiry,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
99,1,99_1,Chandler,Having a swim.,neutral,neutral,neutral statement,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
99,2,99_2,Joey,What about the chick?,neutral,neutral,neutral inquiry,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
99,3,99_3,Chandler,Chicks dont swim.,neutral,disgust,disgusting statement,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
99,4,99_4,Joey,Are you sure?,neutral,neutral,neutral inquiry,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
99,5,99_5,Chandler,I dont know. Should we try it?,neutral,surprise,surprising suggestion,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
99,6,99_6,Joey,Sure.,neutral,joy,positive agreement,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
99,7,99_7,Chandler,"See, I told you they dont swim.",neutral,joy,positive statement,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
99,8,99_8,Joey,Wait. Give him a minute.,neutral,sadness,concern for the chick,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
99,9,99_9,Chandler,"Noo!  Oh, its okay, its okay, baby, baby, baby.",fear,anger,frustration and distress,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral statement""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral inquiry""},
    {""utte"
98,0,98_0,Rachel,"Wow, this is so cool, you guys. The entire city is blacked out!",surprise,surprise,exclamation mark and word 'wow' indicate surprise,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,1,98_1,Monica,"Mom says it's all of Manhattan, parts of Brooklyn and Queens, and they have no idea when it's coming back on.",anger,neutral,neutral tone and informative content,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,2,98_2,Rachel,"Wow, you guys, this is big.",surprise,surprise,exclamation mark and word 'wow' indicate surprise,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,3,98_3,Monica,Pants and a sweater?,anger,neutral,neutral tone and question about clothing,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,4,98_4,Monica,"Why, mom?",anger,neutral,neutral tone and question about mom's response,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,5,98_5,Monica,Who am I gonna meet in a blackout?,anger,surprise,exclamation mark and word 'wow' indicate surprise,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,6,98_6,Monica,Power company guys?,anger,surprise,exclamation mark and word 'wow' indicate surprise,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,7,98_7,Monica,Eligible looters?,anger,surprise,exclamation mark and word 'wow' indicate surprise,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,8,98_8,Monica,Could we talk about this later?,anger,neutral,neutral tone and request to change topic,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,9,98_9,Monica,OK.,neutral,neutral,neutral tone and agreement,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,10,98_10,Phoebe,Can I borrow the phone? I want to call my apartment and check on my grandma.  What's my number?,neutral,concern,concern for grandma's well-being,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
98,11,98_11,Phoebe,"Well, I never call",neutral,neutral,neutral tone and statement of fact,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and word 'wow' indicate surprise""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and informative content""},
    {""utterance_id"": ""2"", ""predicted_emot"
101,0,101_0,Phoebe,Hey!,joy,joy,exclamation mark at the end of the sentence,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""surprise"""
101,1,101_1,Monica,Hey.,neutral,neutral,neutral tone and short response,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""surprise"""
101,2,101_2,Phoebe,"Hey, why are you mopping your ceiling?",sadness,surprise,inquiry about unusual behavior,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""surprise"""
101,3,101_3,Monica,"Oh, theres banana on it.",neutral,neutral,neutral tone and matter-of-fact statement,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""surprise"""
103,0,103_0,Ross,Hey!,joy,joy,exclamation mark at the end of the sentence,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""sadness"","
103,1,103_1,Joey,Hey.,neutral,neutral,neutral tone and short response,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""sadness"","
103,2,103_2,Ross,"Do you have a minute? Id like to talk to you about something Im, Im really uncomfortable talking about.",fear,sadness,uncomfortable and vulnerable tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""sadness"","
103,3,103_3,Joey,"Sure. What? About uh, you showering with your mom?",surprise,surprise,unexpected and blunt question,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""sadness"","
103,4,103_4,Ross,"I actually had a topic in mind! Im, Im kinda going through a dry spell, sex wise.",anger,sadness,vulnerable and uncomfortable tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""sadness"","
103,5,103_5,Joey,"Whoa, for like months?",surprise,surprise,exclamation mark and shocked tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""exclamation mark at the end of the sentence""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short response""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""sadness"","
102,0,102_0,Rachel,You said she was bald.,anger,anger,anger towards Phoebe for not telling her about the girl's hair,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""anger towards Phoebe for not telling her about the girl's hair""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""acknowledging the change in the girl's appearance""},
    {""utterance_id"
102,1,102_1,Phoebe,"Yeah, she was bald, shes not now.",neutral,neutral,acknowledging the change in the girl's appearance,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""anger towards Phoebe for not telling her about the girl's hair""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""acknowledging the change in the girl's appearance""},
    {""utterance_id"
102,2,102_2,Rachel,How could you not tell me that she has hair?,surprise,anger,anger towards Phoebe for not telling her about the girl's hair,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""anger towards Phoebe for not telling her about the girl's hair""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""acknowledging the change in the girl's appearance""},
    {""utterance_id"
102,3,102_3,Phoebe,"I dont know, I hardly ever say that about people.",neutral,neutral,deflecting responsibility,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""anger towards Phoebe for not telling her about the girl's hair""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""acknowledging the change in the girl's appearance""},
    {""utterance_id"
