Dialogue_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,predicted_emotion,confidence,reasoning,shift_flag,mental_state_raw,linguistic_signal_tag
102,102_2,Rachel,How could you not tell me that she has hair?,surprise,anger,0.95,"The Micro-Linguistic Analysis describes an 'AGGRESSIVE' tone with 'High arousal' and 'deep-seated anger over a perceived betrayal.' Additionally, the Relational Vulnerability Analysis explicitly states that an 'Anger/Disgust mask is probable' due to a 'DEFENSIVE' dynamic.",TRUE,"```json
{
  ""immediate_intent"": ""To express surprise and demand an explanation for being misinformed about someone's current physical appearance."",
  ""internal_state"": ""Surprise, mild frustration, and a sense of having been misled or kept in the dark."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotiona",UNKNOWN
102,102_3,Phoebe,"I dont know, I hardly ever say that about people.",neutral,neutral,0.95,"The Micro-Linguistic Analysis determined the utterance's tone as NEUTRAL, with low arousal and neutral surface/latent sentiment. LaERC confirmed Phoebe's internal state as NEUTRAL, with the surface and subtext being aligned and emotional momentum stable, further supporting the neutral classification.",TRUE,"```json
{
  ""immediate_intent"": ""To provide a neutral explanation for why she didn't mention the person's current hair status, in response to Rachel's surprise."",
  ""internal_state"": ""Neutral and neutral, without strong emotional valence."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ",NEUTRAL
102,102_4,Rachel,"Ohh, well, this is just perfect!",anger,anger,1.0,"The Micro-Linguistic Analysis identifies a 'Latent Sentiment: Negative', a '[LINGUISTIC TONE: AGGRESSIVE]', and a 'Strong indication of irony/sarcasm', with 'Arousal (1-10): 9 (High)'. The Dynamic Mental State (LaERC) further confirms an 'internal_state': 'Sarcastic, angry, feeling misled and frustrated.' The Relational Vulnerability Analysis explicitly states that 'Anger/Disgust mask is probable' and 'deep sadness and fear ... is masked by an outburst of anger,' all strongly converging on ANGER as the expressed emotion.",TRUE,"```json
{
  ""immediate_intent"": ""To sarcastically express intense displeasure and frustration with the information received and the perceived omission by Phoebe."",
  ""internal_state"": ""Sarcastic, angry, feeling misled and frustrated."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""esca",AGGRESSIVE
102,102_5,Phoebe,"Well Im sorry, I thought you said it was okay.",sadness,sadness,0.9,"The target utterance explicitly contains 'I'm sorry', which the Micro-Linguistic Analysis identifies as a high-intensity expression of 'guilt, regret, remorse' and indicates a 'vulnerable' linguistic tone. The Dynamic Mental State (LaERC) further confirms this, stating Phoebe is 'Feeling regretful for the negative impact of her actions, possibly anxious due to Rachel's anger, and genuinely apologetic for the misunderstanding,' with 'surface vs subtext: aligned'. While the Relational Vulnerability Analysis notes a 'DEFENSIVE' dynamic, the explicit and deeply felt regret expressed in the utterance, supported by LaERC's alignment confirmation, points most strongly to sadness as the primary expressed emotion, rather than a masked emotion like anger or disgust.",TRUE,"```json
{
  ""immediate_intent"": ""To apologize for the misunderstanding and explain her perspective to de-escalate the situation with Rachel."",
  ""internal_state"": ""Feeling regretful for the negative impact of her actions, possibly anxious due to Rachel's anger, and genuinely apologetic for the misun",WITHDRAWN/VULNERABLE
102,102_6,Rachel,"Yeah, I said what was okay when I thought she was some weird bald chick. I mean, y'know, that girl has hair got",anger,anger,0.9,"The LaERC `internal_state` explicitly identifies Rachel as 'Enraged and deeply frustrated, feeling deceived and wronged by Phoebe's actions,' with `surface_vs_subtext` aligned. This is strongly supported by the `RELATIONSHIP DYNAMIC: DEFENSIVE` signal, which states that 'Anger/Disgust mask is probable,' indicating anger is the likely expressed emotion masking other feelings.",TRUE,"```json
{
  ""immediate_intent"": ""To express anger and disappointment at Phoebe for withholding information and to convey a sense of betrayal."",
  ""internal_state"": ""Enraged and deeply frustrated, feeling deceived and wronged by Phoebe's actions."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_mome",WITHDRAWN/VULNERABLE
102,102_7,Phoebe,"Well, maybe it wont work out. Maybe Ross wont like her personality.",sadness,fear,0.95,"The LaERC's 'internal_state' is identified as 'Anxious, fearful, and pessimistic', and the Micro-Linguistic Analysis highlights a 'LINGUISTIC TONE: WITHDRAWN/VULNERABLE' with phrases indicating 'fear of failure' and 'rejection'. Temporal Shift Detection also indicates a SHIFT TRUE, heavily weighting these current-turn signals.",TRUE,"```json
{
  ""immediate_intent"": ""Expressing fear and pessimism about the outcome of an event."",
  ""internal_state"": ""Anxious, fearful, and pessimistic, likely influenced by Rachel's anger."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
```",WITHDRAWN/VULNERABLE
102,102_8,Rachel,"Why, does she have a bad personality?",neutral,anger,0.95,"The Micro-Linguistic Analysis identified an 'AGGRESSIVE' linguistic tone, negative surface and latent sentiment due to the strong negative adjective 'bad', and a critical, challenging question. The Vulnerability Gate further suggests 'Anger/Disgust mask is probable' for a 'DEFENSIVE' relationship dynamic, which strongly supports the choice of Anger for this critical and accusatory utterance.",TRUE,"```json
{
  ""immediate_intent"": ""Seeking clarification and confirmation regarding a negative implication about a person's personality."",
  ""internal_state"": ""Surprised and concerned, shifting from earlier positive anticipation to worry about a potential negative outcome for Ross."",
  ""surface_vs_sub",AGGRESSIVE
102,102_9,Phoebe,"Oh no, Bonnies the best!",joy,joy,0.98,"The Micro-Linguistic Analysis identifies the superlative 'the best!' and the exclamation mark as indicators of high positive sentiment and arousal, interpreting 'Oh no' as a positive intensifier. The Dynamic Mental State (LaERC) further confirms this, describing Phoebe's 'internal_state' as 'Enthusiastic and protective' with 'aligned surface vs subtext' and 'escalating emotional momentum,' strongly supporting a high-arousal positive emotion.",TRUE,"```json
{
  ""immediate_intent"": ""To defend Bonnie's character and counteract Rachel's negativity about her, projecting a strong positive opinion."",
  ""internal_state"": ""Enthusiastic and protective of Bonnie, possibly striving to reassure herself and Rachel despite previous anxiety or doubt."",
  ""sur",NEUTRAL
103,103_0,Ross,Hey!,joy,joy,0.95,"The Temporal Gate indicates SHIFT: TRUE, heavily weighting current-turn signals. The utterance 'Hey!' with an exclamation mark shows high arousal (Micro-Linguistic Analysis: Arousal 7-8, Punctuation Intensity 7-8) and positive sentiment (Surface/Latent Sentiment). The Micro-Linguistic Tone is identified as 'AGGRESSIVE' but clarified to mean directness, attention-demanding, and assertiveness in a positive greeting, which aligns with enthusiasm. LaERC's 'internal_state' also points to being 'open and ready to engage', supporting active positive engagement.",TRUE,"```json
{
  ""immediate_intent"": ""To initiate a neutral or friendly interaction."",
  ""internal_state"": ""Neutral, open, and ready to engage."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",AGGRESSIVE
103,103_1,Joey,Hey.,neutral,neutral,0.95,"Micro-Linguistic Analysis confirms 'LINGUISTIC TONE: NEUTRAL' with 'surface_vs_subtext' aligned. LaERC's 'internal_state' is 'Neutral or baseline.', indicating no emotional subtext in the greeting itself.",FALSE,"```json
{
  ""immediate_intent"": ""To acknowledge Ross's greeting."",
  ""internal_state"": ""Neutral or baseline."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",NEUTRAL
103,103_2,Ross,"Do you have a minute? Id like to talk to you about something Im, Im really uncomfortable talking about.",fear,fear,0.98,"The Micro-Linguistic Analysis identifies explicit negative keywords like 'uncomfortable' intensified by 'really,' and significant 'hesitation markers' ('I'm, I'm'), all strongly pointing to anxiety and fear. The Temporal Shift Detection confirms a strong emotional pivot to negative valence and moderate arousal, heavily weighting this turn's signals toward fear.",TRUE,"```json
{
  ""immediate_intent"": ""To initiate a sensitive and uncomfortable conversation, seeking the other person's availability and setting an expectation for the topic's difficulty."",
  ""internal_state"": ""Experiencing significant discomfort, anxiety, and vulnerability, along with a sense of honest",WITHDRAWN/VULNERABLE
103,103_3,Joey,"Sure. What? About uh, you showering with your mom?",surprise,disgust,0.95,"The Micro-Linguistic Analysis identifies 'What?' as expressing intense surprise, disbelief, and negative shock, and 'uh' as indicating discomfort and unease. Furthermore, the core content 'showering with your mom?' is described as highly atypical, culturally sensitive, and likely to evoke strong negative emotional responses including 'discomfort, disbelief, and revulsion,' leading to 'High (9/10)' arousal and 'Negative' surface and latent sentiment.",TRUE,"```json
{
  ""immediate_intent"": ""To lighten the mood and deflect from Ross's discomfort with a provocative joke, while indicating willingness to listen to his serious topic."",
  ""internal_state"": ""Playful, observant, and seeking to alleviate tension."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional",WITHDRAWN/VULNERABLE
103,103_4,Ross,"I actually had a topic in mind! Im, Im kinda going through a dry spell, sex wise.",anger,sadness,0.95,"The Micro-Linguistic Analysis identifies a 'WITHDRAWN/VULNERABLE' tone and 'Negative (frustration, disappointment, vulnerability, self-consciousness)' latent sentiment due to the 'dry spell'. The Dynamic Mental State indicates Ross is 'vulnerable, somewhat embarrassed or ashamed, and continues to experience significant discomfort,' contributing to an overwhelming sense of Sadness.",TRUE,"```json
{
  ""immediate_intent"": ""Ross is disclosing a personal problem regarding his sex life, seeking a listening ear or support, and clarifying the true topic after Joey's joke."",
  ""internal_state"": ""Ross is feeling vulnerable, somewhat embarrassed or ashamed, and continues to experience signific",WITHDRAWN/VULNERABLE
103,103_5,Joey,"Whoa, for like months?",surprise,surprise,0.95,"The utterance begins with 'Whoa,' which the Micro-Linguistic Analysis identifies as an interjection expressing strong surprise or disbelief with high arousal (8/10). This is corroborated by LaERC's internal state, noting 'High surprise, strong interest, and a slight sense of disbelief.' Furthermore, the Retrieved Examples overwhelmingly classify 'Whoa!' as SURPRISE, and the Temporal Shift detection being FALSE indicates that these current signals should dominate.",FALSE,"```json
{
  ""immediate_intent"": ""Express surprise and seek clarification regarding the duration of Ross's dry spell."",
  ""internal_state"": ""High surprise, strong interest, and a slight sense of disbelief."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
```",NEUTRAL
104,104_0,Joey,"Excellent! Excellent! And uh, finally, are you into any weird stuff yknow, sexually?",joy,joy,0.95,"The prediction of 'joy' is strongly supported by the explicit and repeated use of 'Excellent! Excellent!' with double exclamation marks, and the internal_state identified by LaERC as 'Joy, enthusiasm, strong curiosity, and desire for intimate connection'.",FALSE,"```json
{
  ""immediate_intent"": ""Express joy and enthusiasm, and seek to deepen connection through an intimate inquiry."",
  ""internal_state"": ""Joy, enthusiasm, strong curiosity, and desire for intimate connection."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",AGGRESSIVE
